Listing ID,Name,Airbnb URL,Latitude,Longitude,Google Maps URL,Property Type,Room Type,Bedrooms,Bathrooms,Accommodates,Rating (out of 100),Reviews,Host ID,Host Name,Host Listings Count,Minimum Nights,Cancellation Policy,Cleaning Fee (USD),Extra People Fee (USD),Avg Daily Rate LTM (USD),Avg Occupancy Rate LTM (%),Annual Revenue LTM (USD),Revenue Potential (USD),Active Days LTM,Number of Bookings LTM,Allows Pets,Has License,License,Added On,Last Seen,LTM Performance Last Updated,Amenities - Parking,Amenities - Hot Tub,Amenities - Gym,Amenities - Pets,Amenities - Dryer,Amenities - Washer,Amenities - Pool,Amenities - Kitchen,Amenities - AC,Amenities - WiFi,Amenities - Heating,Amenities - TV,Amenities - BBQ Grill,Amenities - Fireplace,Amenities - Breakfast,Amenities - Beachfront,Amenities - Amazing Views,Booking.com URL,VRBO URL,Photo URL
1126502705924148160,Apartment  in Muscat A-K Tower - 41,https://airbnb.com/rooms/1126502705924148160,23.56591,58.41957,"https://www.google.com/maps?q=23.56591,58.41957",Entire rental unit,entire_home,2,3,4,100,4,74632129,Adnan,,2,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,4/9/2024,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/f25ced22-7796-433b-ad68-a3e7c01d7ae7.jpg?aki_policy=large
1720020,Luxury Yacht in Muscat,https://airbnb.com/rooms/1720020,23.63179,58.26808,"https://www.google.com/maps?q=23.63179,58.26808",Boat,entire_home,5,6,8,100,4,4449531,Ali,1,1,s,0,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,,,https://a0.muscache.com/im/pictures/24839751/52126f93_original.jpg?aki_policy=large
24676377,"Al Zain Villa | Relax , sleep & experience the joy",https://airbnb.com/rooms/24676377,23.68324,58.14855,"https://www.google.com/maps?q=23.68324,58.14855",Entire villa,entire_home,1,3,2,100,4,44633023,Ahmed,1,1,s,10,0,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/5242d392-5460-41c2-a335-4398f1feb3bd.jpg?aki_policy=large
1128136670390475386,Ak - Tower Apartment 42,https://airbnb.com/rooms/1128136670390475386,23.55935,58.40271,"https://www.google.com/maps?q=23.55935,58.40271",Entire rental unit,entire_home,2,3,4,100,4,74632129,Adnan,,2,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,4/9/2024,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/e373f307-5bc3-43f2-b551-896fbb8e70c3.jpg?aki_policy=large
15456720,Rooms View With Good Soroundings and Shops.,https://airbnb.com/rooms/15456720,23.59566,58.53554,"https://www.google.com/maps?q=23.59566,58.53554",Private room in rental unit,private_room,2,2,4,80,4,99165801,Jude Nivin,1,1,f,5,10,N/A,N/A,,N/A,N/A,0,,f,,,1/16/2026,,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,,,https://a0.muscache.com/im/pictures/e70cbdb7-b634-47d1-9d44-b6c5a9559ef7.jpg?aki_policy=large
7780275,a/c+fan+ bedroom+bathroom,https://airbnb.com/rooms/7780275,23.59175,58.52845,"https://www.google.com/maps?q=23.59175,58.52845",Shared room in home,shared_room,1,1,2,70,4,40896667,Danish,1,2,f,0,25,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,,,https://a0.muscache.com/im/pictures/d736a6a9-8550-43a3-ac1b-898c548924b1.jpg?aki_policy=large
34661688,The View,https://airbnb.com/rooms/34661688,23.6319,58.48626,"https://www.google.com/maps?q=23.6319,58.48626",Private room in villa,private_room,1,2,2,100,3,261497359,Adam,1,1,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,,,https://a0.muscache.com/im/pictures/16403548-6380-49c3-87d1-d78d247e28c5.jpg?aki_policy=large
1559369759412329860,"1-BD Qurum Apartment Parking, Shops & Restaurants",https://airbnb.com/rooms/1559369759412329860,23.623,58.502,"https://www.google.com/maps?q=23.623,58.502",Entire rental unit,entire_home,1,2,2,100,3,194112201,Zahir,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,12/23/2025,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1559369759412329860/original/bdf52887-9a01-4a3f-92bc-ce604a87aefd.jpeg?aki_policy=large
36720544,comfort and quiet place in center of muscat,https://airbnb.com/rooms/36720544,23.59303,58.38698,"https://www.google.com/maps?q=23.59303,58.38698",Entire rental unit,entire_home,1,1,2,100,3,69125704,Alnouman,1,4,s,22,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/bb0b4a84-2aa1-4b4c-b6db-44318054b979.jpg?aki_policy=large
1582549687496119067,"Onyx F51, modern HOME with mountains view balcony",https://airbnb.com/rooms/1582549687496119067,23.577552142447825,58.41924843019012,"https://www.google.com/maps?q=23.577552142447825,58.41924843019012",Entire rental unit,entire_home,2,2,4,100,3,701594107,Fareen,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,12/30/2025,1/16/2026,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1582549687496119067/original/3e81ee3e-5ab0-466c-98a0-90e83287dec1.jpeg?aki_policy=large
1585781161427802752,"Onyx F52, HOME, heart of the town,mountain view",https://airbnb.com/rooms/1585781161427802752,23.577,58.42,"https://www.google.com/maps?q=23.577,58.42",Entire rental unit,entire_home,2,2,5,100,3,701594107,Fareen,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,1/6/2026,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1585781161427802752/original/e392ca8f-2faa-4188-b8fe-1a2155cfdfee.jpeg?aki_policy=large
43360258,In the heart of Mascat,https://airbnb.com/rooms/43360258,23.57862,58.41345,"https://www.google.com/maps?q=23.57862,58.41345",Entire rental unit,entire_home,2,3,5,100,3,252311627,Almuather,2,1,m,34,0,N/A,N/A,,N/A,N/A,0,,f,,,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/e656704d-d0b6-47fa-8f2a-6d548778d312.jpg?aki_policy=large
832688234833929658,FF high speed WI-FI  near beach,https://airbnb.com/rooms/832688234833929658,23.59722,58.37833,"https://www.google.com/maps?q=23.59722,58.37833",Entire rental unit,entire_home,3,3,6,100,3,267729291,Jokha Saif Nasser,,2,f,52,,N/A,N/A,,N/A,N/A,0,0,f,,5/22/2023,1/9/2026,,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-832688234833929658/original/25c80d8f-a3d3-40a8-8c7b-88c15a89d54d.jpeg?aki_policy=large
8198253,"Royal Suite(2 Adults, 2 Children)",https://airbnb.com/rooms/8198253,23.64894,58.17714,"https://www.google.com/maps?q=23.64894,58.17714",Entire rental unit,entire_home,1,2,2,100,3,43241860,Remas,5,1,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/105344837/298cb63e_original.jpg?aki_policy=large
22302426,Room in villa private bathroom walk 2 sea n malls,https://airbnb.com/rooms/22302426,23.59918,58.36194,"https://www.google.com/maps?q=23.59918,58.36194",Private room in home,private_room,1,1,2,100,3,163027439,Bahry,1,1,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,,,https://a0.muscache.com/im/pictures/27e6df28-9916-4d4f-b38b-0bb3d6414c8b.jpg?aki_policy=large
1587181080698710316,Lumera apartment for daily and weekly rent,https://airbnb.com/rooms/1587181080698710316,23.65422746944954,58.18252846505227,"https://www.google.com/maps?q=23.65422746944954,58.18252846505227",Entire condo,entire_home,2,2,4,90,3,714818462,Hassan,,1,-1,,8,N/A,N/A,,N/A,N/A,0,0,f,,1/6/2026,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1587181080698710316/original/60a07d74-9842-41dc-a569-28c168a2c9de.jpeg?aki_policy=large
1585230434060504822,Modern 1BR | 2-Min Walk to Al Araimi Boulevard,https://airbnb.com/rooms/1585230434060504822,23.653,58.183,"https://www.google.com/maps?q=23.653,58.183",Entire rental unit,entire_home,1,2,3,0,2,449412679,Mohammed,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,1/6/2026,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1585230434060504822/original/ba17e357-3e02-4b07-bdee-265fd136ba7d.jpeg?aki_policy=large
15669203,Luxurious Long-Stay Accommodation In Muscat,https://airbnb.com/rooms/15669203,23.64504,58.19298,"https://www.google.com/maps?q=23.64504,58.19298",Room in hotel,private_room,1,1,2,0,2,43241860,Remas,5,1,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/26f496c1-110c-439b-91a4-ee30e9ae793b.jpg?aki_policy=large
53083114,Tala suite 2,https://airbnb.com/rooms/53083114,23.576,58.299,"https://www.google.com/maps?q=23.576,58.299",Entire serviced apartment,entire_home,2,3,10,0,2,429478417,Tala,1,20,s,10,,N/A,N/A,,N/A,N/A,0,,f,,1/6/2022,1/16/2026,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/miso/Hosting-53083114/original/a0c1d714-4f31-41d8-b044-5492566d321d.jpeg?aki_policy=large
652511013902619262,"Lovely 2 bedroom apartment, nearSupermarket, beach",https://airbnb.com/rooms/652511013902619262,23.59679,58.36667,"https://www.google.com/maps?q=23.59679,58.36667",Entire rental unit,entire_home,2,3,4,0,2,267729291,Jokha Saif Nasser,,2,f,39,,N/A,N/A,,N/A,N/A,0,0,f,,1/17/2023,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-652511013902619262/original/72268cab-b85c-4e19-ae75-fa42402bc4ae.jpeg?aki_policy=large
611189167945752570,We have deluxe 1 and 2 bed room apartment,https://airbnb.com/rooms/611189167945752570,23.59392,58.37223,"https://www.google.com/maps?q=23.59392,58.37223",Private room in rental unit,private_room,2,2,4,0,2,455577753,Al Murooj,,1,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,1/17/2023,1/16/2026,,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-611189167945752570/original/31449df2-d37a-4f80-ab77-4a361c656d9e.jpeg?aki_policy=large
1591327260948314354,Luxury Marina & Beachfront apartment in Al mouj,https://airbnb.com/rooms/1591327260948314354,23.62959569066801,58.27006986,"https://www.google.com/maps?q=23.62959569066801,58.2700698572262",Entire rental unit,entire_home,1,2,3,0,2,64049966,Juhaina,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,1/13/2026,1/16/2026,,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1591327260948314354/original/7a1f5788-7a46-4c13-8e4e-f06b6f2b4abd.jpeg?aki_policy=large
1371848488246040688,فندق مرتفعات القرم,https://airbnb.com/rooms/1371848488246040688,23.628,58.486,"https://www.google.com/maps?q=23.628,58.486",Room in hotel,private_room,1,2,2,0,2,682960790,Mohamed,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,11/11/2025,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1371848488246040688/original/5ae9fd97-b295-4c17-867e-e75e44a5e9e4.jpeg?aki_policy=large
1251944802085704650,Cosy modern bedroom hall kitchen,https://airbnb.com/rooms/1251944802085704650,23.620622690761646,58.50218079,"https://www.google.com/maps?q=23.620622690761646,58.5021807928529",Entire rental unit,entire_home,Studio,1,4,0,2,161871635,Usama,,1,-1,,13,N/A,N/A,,N/A,N/A,0,0,f,,12/9/2025,1/16/2026,,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/miso/Hosting-22161756/original/c0d9c309-49f5-42ca-950f-95bb53a76f24.png?aki_policy=large
40637599,Luxury apartment in the heart of Muscat with wifi,https://airbnb.com/rooms/40637599,23.62229,58.50182,"https://www.google.com/maps?q=23.62229,58.50182",Entire rental unit,entire_home,2,3,4,0,2,129354383,Ali,2,2,s,0,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/86164c9e-11b8-4963-9314-8a7ece22eb79.jpg?aki_policy=large
12564257,One Luxury Bed Room Studio in Qurum,https://airbnb.com/rooms/12564257,23.62276,58.50485,"https://www.google.com/maps?q=23.62276,58.50485",Entire rental unit,entire_home,1,2,4,0,2,68112409,Naseer,1,1,f,0,,N/A,N/A,,N/A,N/A,0,,f,,,1/16/2026,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/d180948f-1889-45ef-99ef-75731e2e3e4c.jpg?aki_policy=large
37245745,A warm cosy apartment,https://airbnb.com/rooms/37245745,23.60127,58.53903,"https://www.google.com/maps?q=23.60127,58.53903",Private room in tiny home,private_room,1,1,2,0,2,280408083,Corrine,3,1,f,5,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/bf53229a-03fd-4b72-8527-b58644a70c3e.jpg?aki_policy=large
33695952,Spacious 1 BR In prime location –  < 1 minute Walk,https://airbnb.com/rooms/33695952,23.60469,58.54022,"https://www.google.com/maps?q=23.60469,58.54022",Entire home,entire_home,1,2,3,0,2,253999118,Anthony,1,1,f,20,13,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,,,https://a0.muscache.com/im/pictures/5ec9d8d7-0ed3-4a89-bf18-37eaa4b29b9d.jpg?aki_policy=large
568596032027585333,Bed room hotel with free parking,https://airbnb.com/rooms/568596032027585333,23.576,58.57498,"https://www.google.com/maps?q=23.576,58.57498",Room in hotel,private_room,1,1,2,0,2,298993552,Prashobh,,1,f,5,,N/A,N/A,,N/A,N/A,0,0,f,,1/17/2023,1/16/2026,,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/bda7b6d2-e1ac-453b-8f8c-0836a6409428.jpg?aki_policy=large
1547688302846839866,En Suit/Ghubrah,https://airbnb.com/rooms/1547688302846839866,23.58966931998212,58.40386061412052,"https://www.google.com/maps?q=23.58966931998212,58.40386061412052",Private room in rental unit,private_room,1,1,2,0,2,720380321,Shirin,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,12/9/2025,1/9/2026,,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1547688302846839866/original/74dadddc-38aa-4309-ba0c-b69cd10586b0.jpeg?aki_policy=large
41628701,شقة فاخرة بإطلالة رائعة,https://airbnb.com/rooms/41628701,23.57756,58.41475,"https://www.google.com/maps?q=23.57756,58.41475",Entire serviced apartment,entire_home,1,2,4,0,2,298511461,Asaad,1,1,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/77d40974-0374-4fb0-b50b-7910d07b2e63.jpg?aki_policy=large
1571235925556427741,Opera Room #1 Comfort & Luxury,https://airbnb.com/rooms/1571235925556427741,23.588639827866626,58.42906963667046,"https://www.google.com/maps?q=23.588639827866626,58.42906963667046",Private room in rental unit,private_room,1,1,2,0,2,428575788,Sultan,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,12/16/2025,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1571235925556427741/original/fbd532d0-dd27-46bb-a4e9-e3eb09f4d1d2.jpeg?aki_policy=large
29675850,Private room/studio in muscat central (2B),https://airbnb.com/rooms/29675850,23.59513,58.38453,"https://www.google.com/maps?q=23.59513,58.38453",Private room in rental unit,private_room,Studio,1,3,0,2,34076656,Munther,2,3,s,0,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/b4156966-e28a-4a59-b026-f032f4faaf8b.jpg?aki_policy=large
14854892,"Private room/ Studio 2A, central muscat",https://airbnb.com/rooms/14854892,23.59582,58.38303,"https://www.google.com/maps?q=23.59582,58.38303",Private room in rental unit,private_room,1,1,3,0,2,34076656,Munther,2,3,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/46d7fa85-2f05-4a1f-9ea9-3d598a35d41b.jpg?aki_policy=large
1589590128058055032,Boho Garden Room in the Center of Muscat,https://airbnb.com/rooms/1589590128058055032,23.59036,58.43889,"https://www.google.com/maps?q=23.59036,58.43889",Private room in home,private_room,1,1,2,0,2,36341629,Eymen,,1,-1,,,N/A,N/A,,N/A,N/A,0,,f,,1/13/2026,1/16/2026,,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1589590128058055032/original/27532608-4cdd-4602-a3c4-bc736273eec4.jpeg?aki_policy=large
1576932275911401192,Cozy vibes and comfy spots for the best stay!,https://airbnb.com/rooms/1576932275911401192,23.607,58.456,"https://www.google.com/maps?q=23.607,58.456",Private room in rental unit,private_room,1,1,2,0,2,676129180,Sam,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,1/6/2026,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1576932275911401192/original/90326878-4263-4388-b792-5240ef92a2a5.jpeg?aki_policy=large
1530171661370423842,"Remal Apartment | Luxury 2BHK in Bowshar, Muscat",https://airbnb.com/rooms/1530171661370423842,23.563,58.42,"https://www.google.com/maps?q=23.563,58.42",Entire rental unit,entire_home,2,3,4,0,1,272479366,Imad,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,1/13/2026,1/16/2026,,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1530171661370423842/original/53d56e87-3cb7-4b0b-a9f3-829b3fa209ad.jpeg?aki_policy=large
43754496,City view,https://airbnb.com/rooms/43754496,23.57893,58.4126,"https://www.google.com/maps?q=23.57893,58.4126",Entire rental unit,entire_home,2,3,5,0,1,252311627,Almuather,2,1,f,34,0,N/A,N/A,,N/A,N/A,0,,f,,,1/16/2026,,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,,,https://a0.muscache.com/im/pictures/5b8b33aa-529d-4996-baf5-0b79f0d89324.jpg?aki_policy=large
1564179725674007794,An Entire Apartment in the city center of Muscat,https://airbnb.com/rooms/1564179725674007794,23.57896,58.42036,"https://www.google.com/maps?q=23.57896,58.42036",Entire rental unit,entire_home,1,1,2,0,1,36341629,Eymen,,3,-1,,,N/A,N/A,,N/A,N/A,0,,f,,12/23/2025,1/16/2026,,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1564179725674007794/original/c942b743-0842-4bf8-8e79-9e28041678ed.jpeg?aki_policy=large
1578303415266474374,An entire apartment in the center of Muscat,https://airbnb.com/rooms/1578303415266474374,23.58486,58.42616,"https://www.google.com/maps?q=23.58486,58.42616",Entire rental unit,entire_home,1,1,2,0,1,36341629,Eymen,,3,-1,,,N/A,N/A,,N/A,N/A,0,,f,,12/23/2025,1/16/2026,,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1578303415266474374/original/7afeae55-aa95-45ee-8436-e3372edd2615.jpeg?aki_policy=large
1490275575102665846,Gloria Apartment Al Khuwair,https://airbnb.com/rooms/1490275575102665846,23.5896,58.43008,"https://www.google.com/maps?q=23.5896,58.43008",Entire rental unit,entire_home,1,1,4,0,1,440659741,Aljulanda,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,1/13/2026,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1490275575102665846/original/aec464d5-0381-4966-b025-d90278bdc460.jpeg?aki_policy=large
1571240681950200376,Opera Room #2 Comfort & Luxury,https://airbnb.com/rooms/1571240681950200376,23.59,58.43,"https://www.google.com/maps?q=23.59,58.43",Private room in rental unit,private_room,1,1,2,0,1,428575788,Sultan,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,12/16/2025,1/16/2026,,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1571240681950200376/original/be7ee470-16c1-40a7-a35a-c0d7d6bf63b9.jpeg?aki_policy=large
912103649022076121,غرفة  للايجار furnished room,https://airbnb.com/rooms/912103649022076121,23.598,58.389,"https://www.google.com/maps?q=23.598,58.389",Private room in home,private_room,1,1,2,0,1,214666109,Bashar Samir Ghanima,,1,f,5,0,N/A,N/A,,N/A,N/A,0,0,f,,7/31/2023,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/4570deb4-f50b-4355-94de-2c20b94bb0ed.jpg?aki_policy=large
1592034018511000586,"Family Apartment| Lake View, Beach, Airport",https://airbnb.com/rooms/1592034018511000586,23.60108062756024,58.401561388868245,"https://www.google.com/maps?q=23.60108062756024,58.401561388868245",Entire rental unit,entire_home,2,2,7,0,1,496165069,Sukoon,,2,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,1/13/2026,1/16/2026,,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,,,https://a0.muscache.com/im/pictures/miso/Hosting-804899133926799745/original/4d537774-d6ea-455a-a66c-df4825849fad.png?aki_policy=large
16038266,Oasis Tower Penthose appartment,https://airbnb.com/rooms/16038266,23.57389,58.1798,"https://www.google.com/maps?q=23.57389,58.1798",Entire rental unit,entire_home,2,2,3,0,1,15561057,Qais,1,2,f,10,,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/2defeff4-f683-40af-8180-62556c8544e8.jpg?aki_policy=large
1577396477438897495,Mazaya VIP Stay,https://airbnb.com/rooms/1577396477438897495,23.60119707447832,58.24276211008765,"https://www.google.com/maps?q=23.60119707447832,58.24276211008765",Entire rental unit,entire_home,1,2,6,0,1,109222203,Khalid,,1,-1,,5,N/A,N/A,,N/A,N/A,0,0,f,,1/6/2026,1/16/2026,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1577396477438897495/original/c05a497e-9de9-40e0-8be0-ab950e8ef43e.jpeg?aki_policy=large
49279771,AL Reem Villa,https://airbnb.com/rooms/49279771,23.613,58.247,"https://www.google.com/maps?q=23.613,58.247",Entire vacation home,entire_home,1,1,4,0,1,392067259,Hilmi,,1,f,0,,N/A,N/A,,N/A,N/A,0,0,f,,5/22/2023,1/16/2026,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/3cdd0e13-0222-4a5c-8e60-d7f7ab884544.jpg?aki_policy=large
1146286515333431805,Comfy room,https://airbnb.com/rooms/1146286515333431805,23.64772,58.14622,"https://www.google.com/maps?q=23.64772,58.14622",Shared room in rental unit,shared_room,1,1,1,0,1,541441008,Mohamed,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,6/25/2024,1/16/2026,,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1134757679944105610/original/7d13fc8f-8e3a-4208-846c-24eeb2a5c3fc.jpeg?aki_policy=large
1500456913839449675,غرفة نظيفه وهدوء وامان,https://airbnb.com/rooms/1500456913839449675,23.631029367643738,58.19750559433794,"https://www.google.com/maps?q=23.631029367643738,58.19750559433794",Private room in rental unit,private_room,1,2,2,0,1,716430799,Mohammad,,1,-1,,,N/A,N/A,,N/A,N/A,0,0,f,,1/13/2026,1/16/2026,,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/hosting/Hosting-1500456913839449675/original/d59b73db-03cc-40ab-a7b3-b56831777e57.jpeg?aki_policy=large
25470719,City Center Hotel - Oman,https://airbnb.com/rooms/25470719,23.59869,58.25054,"https://www.google.com/maps?q=23.59869,58.25054",Private room in rental unit,private_room,1,1,2,0,1,95074758,CityCenterHotel,1,1,f,0,26,N/A,N/A,,N/A,N/A,0,0,f,,,1/16/2026,,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,,,https://a0.muscache.com/im/pictures/67e6520c-ad0e-41b5-bf99-fdb15cba7219.jpg?aki_policy=large
